epoch,train_loss,train_acc,val_loss,val_acc,modelo,experimento,learning_rate,batch_size,epochs_total,mejor_epoch,mejor_val_accuracy
1,1.5410147446080258,29.057098765432098,1.3959781966119442,38.35925925925926,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
2,1.324127597306904,40.989711934156375,1.2707920299386077,43.40925925925926,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
3,1.2434157466888427,44.8201646090535,1.2200030560763377,46.262962962962966,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
4,1.2085291784688046,46.58024691358025,1.1984310689962134,47.05925925925926,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
5,1.1895297723067435,47.54835390946502,1.190319317691731,47.62592592592593,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
6,1.1773184673409713,48.18076131687243,1.1773267287128377,48.30555555555556,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
7,1.1687507182673404,48.60545267489712,1.1712001787041717,48.544444444444444,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
8,1.1613988208770751,49.009979423868316,1.166789194322982,48.90277777777778,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
9,1.1560535049438476,49.22489711934156,1.1672638587231905,48.736111111111114,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
10,1.1513850533334833,49.5417695473251,1.1626832260275788,49.089814814814815,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
11,1.1470622544539602,49.76841563786008,1.159957449391203,49.32314814814815,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
12,1.143668401617753,49.92716049382716,1.1612118235174216,49.09722222222222,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
13,1.1403627857409024,50.059465020576134,1.1581708080363724,49.419444444444444,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
14,1.1376994873348036,50.21286008230452,1.155448634669466,49.61388888888889,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
15,1.1350548008868568,50.38395061728395,1.1578674361390888,49.525925925925925,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
16,1.1328539916088707,50.468004115226336,1.1563584804534912,49.56018518518518,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
17,1.130680365813406,50.58559670781893,1.153896761390398,49.589814814814815,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
18,1.1285745276902852,50.662962962962965,1.1574498257547055,49.36574074074074,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
19,1.1273857503188285,50.73641975308642,1.1537352395507525,49.60092592592593,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
20,1.1241243979805393,50.93230452674897,1.1517298783896104,49.699074074074076,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
21,1.12232892688952,51.00555555555555,1.1545746641338996,49.6462962962963,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
22,1.1211956997921593,51.06409465020576,1.151789017443387,49.72222222222222,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
23,1.1193855501476087,51.14598765432099,1.1580913854095172,49.21018518518518,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
24,1.1180596597571122,51.22489711934156,1.152843805978883,49.61296296296296,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
25,1.1162675425880835,51.28312757201646,1.1587955546828936,49.23888888888889,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
26,1.1152421745501067,51.36882716049383,1.15622253013107,49.66759259259259,RedNeuronalSimple,exp_2,0.0005,2048,400,36,50.004629629629626
