modelo,experimento,learning_rate,epochs_total,batch_size,mejor_epoch,mejor_val_accuracy,epoca,train_loss,train_accuracy,val_loss,val_accuracy,es_mejor_modelo
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,44,1.6094576425301401,19.93343621399177,1.6094637209514402,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,45,1.6094552297341196,20.02088477366255,1.6094783701986637,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,46,1.609458573240983,19.967078189300413,1.6094522183796145,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,47,1.6094554095519216,20.075411522633743,1.6094513265591748,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,48,1.6094558694488124,20.00102880658436,1.6094393482748068,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,49,1.60945005630192,20.033847736625514,1.6094358372238446,20.05648148148148,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,50,1.6094574013509249,19.978086419753087,1.6094435903261293,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,51,1.6094555759429932,20.008333333333333,1.6094480359329368,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,52,1.6094479567126223,19.981893004115225,1.609465113225973,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,53,1.6094558713310643,19.937962962962963,1.6094453233592916,20.05648148148148,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,54,1.609453446363148,19.995267489711935,1.6094732846853868,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,55,1.6094596618100216,20.012345679012345,1.6094507226404153,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,56,1.6094576228292365,19.961008230452673,1.6094581709717803,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,57,1.609457883332905,19.968415637860083,1.6094564952940311,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,58,1.6094483198617635,20.034567901234567,1.609476368382292,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,59,1.6094575822980781,19.96028806584362,1.6094473116802719,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,60,1.609452241094489,19.97222222222222,1.6094404290307243,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,61,1.6094521393274006,19.90874485596708,1.6094640617100697,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,62,1.609456286179392,20.004732510288065,1.6094508092358428,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,63,1.6094508009207875,20.021090534979425,1.609455459522751,20.05648148148148,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,64,1.6094564385163157,19.992592592592594,1.6094523836981576,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,65,1.6094543861088,19.97037037037037,1.6094623241784438,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,66,1.6094585491481581,19.972942386831274,1.6094450140899081,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,67,1.6094553253525181,19.92716049382716,1.6094416289959315,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,68,1.6094561141415646,19.99567901234568,1.6094648826797053,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,69,1.6094562858029415,19.970164609053498,1.609440246842942,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,70,1.609459509724065,19.97088477366255,1.6094576030407313,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,71,1.6094537244345013,20.013374485596707,1.6094852146112695,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,72,1.6094492724067286,20.04320987654321,1.609468474703015,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,73,1.609452215370379,20.020473251028807,1.6094469270616207,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,74,1.6094554233551026,19.970987654320986,1.6094616235427137,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,75,1.609454756034048,20.08240740740741,1.6094513839145876,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,76,1.6094563170483238,20.007716049382715,1.6094709803473275,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,77,1.6094531566218326,19.97232510288066,1.609451805645565,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,78,1.6094586566874856,19.977057613168725,1.6094573320082899,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,79,1.609457785957738,19.950720164609052,1.6094401332567323,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,80,1.6094553253525181,20.003909465020577,1.6094531844247062,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,81,1.6094603948844106,19.95606995884774,1.6094475084880613,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,82,1.6094558207612288,19.996193415637862,1.6094438141247012,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,83,1.6094542738011008,19.983024691358025,1.609461265914845,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,84,1.6094539560769734,19.97088477366255,1.6094618900766913,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,85,1.6094531627705222,20.05154320987654,1.609448275476132,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,86,1.6094545153567665,20.022325102880657,1.6094936481061972,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,87,1.6094539967336152,19.994753086419752,1.6094560510707352,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,88,1.6094588509358858,19.972942386831274,1.6094393179101765,20.05648148148148,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,89,1.6094536260554666,19.97037037037037,1.6094472970602647,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,90,1.609450924396515,20.052263374485598,1.609457867325477,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,91,1.609456305127395,20.023045267489714,1.6094817676634159,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,92,1.6094594794825503,19.904012345679014,1.6094555596135698,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,93,1.6094562743839465,19.985699588477367,1.60943899289617,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,94,1.6094564766632884,19.950308641975308,1.6094427142503127,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,95,1.609456998674493,20.02037037037037,1.6094432956767533,19.974074074074075,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,96,1.609459441962995,19.942798353909463,1.6094419371406987,20.05648148148148,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,97,1.6094550716249567,19.992489711934155,1.6094500040108304,19.932407407407407,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,98,1.6094532590163382,20.01090534979424,1.6094456933579355,20.026851851851852,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,99,1.6094586712435672,19.93158436213992,1.6094408912478753,20.010185185185186,False
RedNeuronalIntermedia,exp_1,0.001,100,1024,11,20.05648148148148,100,1.609456992651287,19.94969135802469,1.6094490762026805,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,1,54.06411650983911,19.990843621399176,1.6094538670665812,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,2,1.6689268952921816,19.93179012345679,1.6094388399484023,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,3,1.6359183632700067,19.98909465020576,1.6094379717448972,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,4,1.6267458366092882,19.92993827160494,1.609445535911704,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,5,1.6169432321347688,19.947119341563788,1.6094413298480916,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,6,1.6152079652485094,19.968106995884774,1.6094416222482357,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,7,1.612568594280042,19.98672839506173,1.609446590801455,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,8,1.6130551277963738,19.994958847736626,1.6094468899492949,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,9,1.61161646642183,19.946090534979422,1.6094388871822718,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,10,1.61074876157861,20.01327160493827,1.6094470181555118,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,11,1.6102662927226017,20.00267489711934,1.6094431472274493,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,12,1.609778158790187,19.964197530864197,1.6094462084320356,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,13,1.6101637709768195,20.01574074074074,1.6094391143546913,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,14,1.6102635029742591,19.98281893004115,1.6094407630416583,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,15,1.6100647820924459,20.018930041152263,1.6094408642570928,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,16,1.6099047620672928,20.01028806584362,1.6094458395580076,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,17,1.6097603531887656,20.005144032921812,1.6094439592001573,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,18,1.6099065042796887,19.971399176954733,1.6094410666879617,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,19,1.6106816618066084,19.95843621399177,1.6094456438748341,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,20,1.6094464608242638,19.937139917695472,1.6094445440004457,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,21,1.610016568585446,20.03672839506173,1.609444445034243,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,22,1.609568237505461,19.992489711934155,1.6094398903396894,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,23,1.6111745538209614,20.000617283950618,1.6094390896131407,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,24,1.6118051049583837,19.965534979423868,1.6094420338576694,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,25,1.6102371971230758,20.002572016460906,1.6094457990718338,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,26,1.6094832435407136,19.996399176954732,1.6094430797504928,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,27,1.6095377600820442,19.980864197530863,1.6094418269283366,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,28,1.610771279335022,19.985699588477367,1.609437218252218,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,29,1.6105246599097,20.00761316872428,1.6094397081519074,20.05648148148148,True
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,30,1.6094926691055298,19.959670781893003,1.6094417144667428,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,31,1.6095346247522455,19.96502057613169,1.6094450050929807,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,32,1.6094395765505338,20.063477366255142,1.6094457495887324,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,33,1.609444162971095,19.96224279835391,1.6094384350866642,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,34,1.609443393004568,20.012037037037036,1.6094416942236558,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,35,1.6101159780903866,20.03395061728395,1.6094375061538984,20.05648148148148,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,36,1.609443393004568,19.963991769547324,1.6094484351715952,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,37,1.6095704683504606,19.962860082304527,1.609437935757187,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,38,1.6112765876870407,19.994855967078188,1.6094407967801363,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,39,1.609444788882607,20.04320987654321,1.6094480213129296,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,40,1.609444542433086,19.946296296296296,1.6094397283949942,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,41,1.6094681674555729,19.979423868312757,1.6094417774452354,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,42,1.6103963096518266,19.9630658436214,1.6094469731708743,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,43,1.6094441938400268,19.921399176954733,1.6094455291640084,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,44,1.609731253071835,19.97366255144033,1.6094369978274938,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,45,1.609526609370583,19.909362139917697,1.6094443618126635,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,46,1.6094455352582429,19.952057613168723,1.609445110806879,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,47,1.6094439468885724,19.979320987654322,1.609444669957431,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,48,1.6094449048293265,20.000720164609053,1.6094463051490064,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,49,1.6094471836090087,19.935288065843622,1.6094378727786947,20.05648148148148,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,50,1.6094442618520637,19.94804526748971,1.609444188621809,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,51,1.6094456752977873,19.9358024691358,1.6094368808674362,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,52,1.60944150648619,20.022942386831275,1.609450585437271,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,53,1.6094459917670803,19.979423868312757,1.609440340186065,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,54,1.6094456750468205,19.942901234567902,1.6094414468081493,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,55,1.6106356738743028,20.05761316872428,1.6094450478283864,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,56,1.6094566636336478,20.008539094650207,1.609440193985993,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,57,1.6148498276660317,19.962551440329218,1.6094376298616517,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,58,1.6094453520523875,19.949074074074073,1.6094405561123255,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,59,1.6094431819413837,19.945987654320987,1.609440783284745,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,60,1.6127120602758307,20.03796296296296,1.6094396294287916,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,61,1.6094452584417243,19.965946502057612,1.6094360036670037,20.05648148148148,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,62,1.6094873624098929,19.97283950617284,1.6094394584871687,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,63,1.6094615702880057,20.015843621399178,1.6094474657526556,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,64,1.6094460908990158,19.985699588477367,1.6094453424777624,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,65,1.6094461513820448,19.917181069958847,1.6094393707671255,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,66,1.6094428029813264,20.011316872427983,1.6094443303234172,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,67,1.6094441250750893,20.028086419753087,1.6094454864286027,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,68,1.6094455154318559,19.929012345679013,1.609443705036955,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,69,1.6094466104005511,19.96203703703704,1.609440045536689,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,70,1.609442972133034,19.96388888888889,1.6094423262578137,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,71,1.609443578469126,20.005041152263374,1.6094438219970126,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,72,1.6094455902199996,19.99074074074074,1.6094512579576024,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,73,1.6094444545946622,19.939814814814813,1.6094446789543584,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,74,1.6094452230553877,19.962860082304527,1.6094409294848173,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,75,1.609446839533354,19.95102880658436,1.6094433991414197,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,76,1.609443638450221,19.964094650205762,1.6094480280606251,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,77,1.6094443830690885,20.03641975308642,1.609446329890557,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,78,1.6094470330288535,19.977057613168725,1.6094401040167179,20.010185185185186,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,79,1.6094442784158807,19.99135802469136,1.6094381381880563,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,80,1.6094449831310071,19.951234567901235,1.6094402974506594,19.974074074074075,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,81,1.6094431079061409,20.03775720164609,1.6094480640483353,19.932407407407407,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,82,1.6094461697026303,19.982921810699587,1.6094414805466275,20.026851851851852,False
RedNeuronalIntermedia,exp_2,0.0005,500,2048,29,20.05648148148148,83,1.6094426150070993,19.985802469135802,1.6094489727380141,20.026851851851852,False
