modelo,experimento,learning_rate,epochs_total,batch_size,mejor_epoch,mejor_val_accuracy,epoca,train_loss,train_accuracy,val_loss,val_accuracy,es_mejor_modelo
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,45,1.6094501263216923,19.96008230452675,1.609470194240786,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,46,1.6094554352760315,19.988888888888887,1.6094475332296119,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,47,1.609450723748458,19.981378600823046,1.6094450545760821,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,48,1.609456375649101,19.983641975308643,1.6094367672812264,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,49,1.6094552027551752,19.991460905349793,1.6094563018600896,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,50,1.6094574177892584,19.970061728395063,1.609438270892737,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,51,1.609455082542018,19.9738683127572,1.6094523679535344,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,52,1.609451944953517,20.029423868312758,1.6094876685232486,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,53,1.609455497264862,20.01687242798354,1.6094528987722576,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,54,1.6094556389356913,19.950925925925926,1.6094772826950505,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,55,1.6094532935242905,20.02335390946502,1.6094524916612878,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,56,1.6094524894262614,20.03312757201646,1.6094521261611074,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,57,1.609452950076053,19.998765432098764,1.6094602863743621,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,58,1.6094580455830223,20.009156378600824,1.6094428795688558,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,59,1.6094552967422886,19.965637860082303,1.609450954311299,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,60,1.6094536029665094,19.99866255144033,1.6094380954526506,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,61,1.6103269362449646,19.96440329218107,1.6094422329146907,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,62,1.6094580081889505,19.93991769547325,1.6094418280529526,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,63,1.6094570798622934,19.937962962962963,1.6094405223738473,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,64,1.6094534807456167,19.940020576131687,1.6094633498281803,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,65,1.6094896829755683,20.024382716049384,1.6094478886082488,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,66,1.6094536692217776,20.039300411522635,1.6094448060359594,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,67,1.6094582693200363,19.95679012345679,1.6094520867995497,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,68,1.609459488642843,19.9511316872428,1.6094454909270663,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,69,1.6094600831834893,19.942798353909463,1.609438901802279,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,70,1.6094575732632688,19.91337448559671,1.6094546183100287,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,71,1.609456535138582,19.994958847736626,1.6094661152587746,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,72,1.609450764656067,20.046604938271606,1.6094415570205112,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,73,1.6094500653367294,20.043518518518518,1.6094661411249414,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,74,1.609757275079426,19.95843621399177,1.6094613570087362,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,75,1.6094580351678949,19.935390946502057,1.609441395075816,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,76,1.6094586698632491,20.04238683127572,1.6094486173593774,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,77,1.6094551708823757,19.94084362139918,1.609450251426337,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,78,1.6094564604759216,19.99969135802469,1.6094567415849217,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,79,1.6094551905832792,20.005246913580248,1.6094570812189355,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,80,1.6094611566945127,19.98477366255144,1.6094588277474888,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,81,1.6094577884674073,19.987037037037037,1.6094447801697929,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,82,1.609459985180905,19.926748971193415,1.6094366694396396,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,83,1.6094569171102424,19.94372427983539,1.6094477502804883,19.974074074074075,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,84,1.609449372291565,20.05030864197531,1.6094666741928965,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,85,1.609452906156841,20.05,1.6094455055470736,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,86,1.6094605188620719,19.896090534979425,1.609442189054669,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,87,1.6094540435389468,19.982407407407408,1.6094698636037,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,88,1.6094570466091758,19.998559670781894,1.609476368382292,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,89,1.6094554766855742,20.022222222222222,1.609452246495013,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,90,1.6094490974827818,20.048456790123456,1.6094695554589324,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,91,1.6094606479845548,19.947427983539093,1.6094436161922958,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,92,1.6094574048644619,19.932098765432098,1.6094472217109967,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,93,1.60945337722176,20.017695473251027,1.609474148390428,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,94,1.6094568115786503,19.989300411522635,1.6094384137189612,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,95,1.6094539205651535,19.96759259259259,1.6094425095702118,20.05648148148148,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,96,1.609460971857372,19.916872427983538,1.609441652612866,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,97,1.609455627140246,19.968827160493827,1.6094660601525936,20.026851851851852,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,98,1.6094490078875894,20.024382716049384,1.6094705012609374,20.010185185185186,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,99,1.6094540993790878,19.9880658436214,1.6094768902040877,19.932407407407407,False
RedNeuronalSimple,exp_1,0.001,100,1024,1,20.05648148148148,100,1.609454747375689,19.977263374485595,1.6094524590474255,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,1,336.7731837704307,20.014506172839507,1.6160012798489265,19.93888888888889,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,2,2.417484117558128,19.99269547325103,1.609544796763726,20.025925925925925,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,3,1.9525217834271882,20.008744855967077,1.6094215838414319,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,4,1.7967146514591419,19.980658436213993,1.6094253940402337,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,5,1.7377575497878226,20.03477366255144,1.6094239815226141,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,6,1.6947271480058368,19.962962962962962,1.6094255402403057,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,7,1.6694255715922306,19.99320987654321,1.609444406797301,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,8,1.6574338920492875,19.985185185185184,1.6094422317900747,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,9,1.6531206612837943,19.947427983539093,1.6094436083199843,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,10,1.6383864106630024,19.99732510288066,1.6094526209921207,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,11,1.6299399624372783,20.04238683127572,1.6094416065036126,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,12,1.626856265319021,20.001748971193415,1.6094423127624224,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,13,1.6231763553619385,19.98446502057613,1.6094440131817225,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,14,1.6196818454642046,19.917181069958847,1.6094485836208992,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,15,1.6195595422543978,19.996296296296297,1.609441415318903,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,16,1.6190563568316008,19.90545267489712,1.609438491317461,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,17,1.6210320650903802,19.981584362139916,1.6094366694396396,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,18,1.6163968869259482,19.985905349794237,1.609450954311299,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,19,1.6127473971718236,19.943621399176955,1.6094459947550073,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,20,1.612938326283505,20.008539094650207,1.6094368358827986,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,21,1.6134664304632889,19.96934156378601,1.6094454144531827,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,22,1.6140549290807624,19.995987654320988,1.6094406775708467,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,23,1.6105526040729723,19.95895061728395,1.6094458642995582,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,24,1.612232457211143,19.93179012345679,1.6094469056939178,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,25,1.6113835397519563,19.94979423868313,1.6094448543944448,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,26,1.610964964314511,19.92860082304527,1.6094393347794156,20.05648148148148,True
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,27,1.6094804946999801,19.93343621399177,1.6094418539191193,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,28,1.6099627283999793,19.988168724279834,1.609435776494584,20.05648148148148,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,29,1.6124892581136603,19.967489711934157,1.6094387499791272,20.05648148148148,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,30,1.610153923034668,19.946913580246914,1.609444651963576,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,31,1.60944286471919,19.92880658436214,1.6094541009866967,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,32,1.6101158551165933,19.997119341563785,1.6094498544369105,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,33,1.6096338480397274,19.96923868312757,1.6094447306866915,20.05648148148148,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,34,1.6095145451395134,20.02911522633745,1.6094433699014052,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,35,1.6096369073265477,20.004218106995886,1.6094402209767755,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,36,1.6095118412218596,19.96327160493827,1.6094435498399555,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,37,1.6103456514760068,19.99804526748971,1.6094380437203173,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,38,1.6094464906893278,19.924279835390948,1.6094449736037344,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,39,1.609551244785911,19.926234567901236,1.6094436173169118,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,40,1.6094402014581781,20.027880658436214,1.6094485813716672,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,41,1.6094593683042024,19.930041152263374,1.6094417257129021,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,42,1.6094482660293579,20.023251028806584,1.6094433788983327,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,43,1.6094430820565475,19.903909465020575,1.6094429065596383,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,44,1.6094450800042404,19.982201646090534,1.6094473915280036,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,45,1.6094435112099899,20.00730452674897,1.609456240006213,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,46,1.6094918107986451,19.929012345679013,1.6094386015298232,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,47,1.6094447710639552,19.997222222222224,1.6094443190772578,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,48,1.6094443271034642,20.03065843621399,1.609441784192931,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,49,1.6094438859036093,19.962551440329218,1.6094435813292018,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,50,1.6095538124285247,19.94804526748971,1.6094411071741357,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,51,1.6095531408410324,20.021090534979425,1.6094394517394732,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,52,1.6094455774206864,19.927263374485598,1.6094409159894258,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,53,1.6104074382781983,19.972736625514404,1.609440709060093,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,54,1.6094549686030337,19.964197530864197,1.6094465480660491,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,55,1.609608379414207,19.993004115226338,1.609438754477591,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,56,1.609504525786952,19.967283950617283,1.6094429380488846,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,57,1.6094442347476356,20.012860082304528,1.609437697338608,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,58,1.609469898374457,19.94084362139918,1.6094439074678242,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,59,1.6094464442604466,19.923045267489712,1.6094394112532993,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,60,1.6094446179741306,19.940637860082305,1.609437011322885,20.05648148148148,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,61,1.6096774128863687,19.950102880658438,1.6094367324181322,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,62,1.6098874360636661,19.991563786008232,1.6094425084455959,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,63,1.6094449329376221,19.947427983539093,1.6094415525220476,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,64,1.6094458841022692,19.973456790123457,1.6094436915415637,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,65,1.6102937324423539,19.997633744855968,1.6094430257689278,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,66,1.6094426037135876,20.018621399176954,1.6094457248471818,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,67,1.6094443331266703,20.007510288065845,1.609446995663193,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,68,1.6094444884751973,19.966666666666665,1.6094449511114157,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,69,1.6094464143953826,19.995987654320988,1.6094412173864976,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,70,1.6094422618966353,19.97962962962963,1.6094473397956703,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,71,1.6104731456856978,19.988374485596708,1.6094362218424958,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,72,1.6108872616918464,20.055349794238683,1.609442004617655,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,73,1.6095701415915238,20.00565843621399,1.609439512468734,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,74,1.60944637298584,19.96625514403292,1.6094414558050767,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,75,1.6094440407502024,19.949074074074073,1.6094410329494837,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,76,1.6097043230659083,19.98179012345679,1.6094376838432167,20.05648148148148,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,77,1.6094438083548295,19.984156378600822,1.6094420833407708,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,78,1.6094436075812892,20.023559670781893,1.6094408710047883,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,79,1.6108462602213809,19.91985596707819,1.6094421058330897,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,80,1.6097151216707732,19.973559670781892,1.6094417751960035,19.932407407407407,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,81,1.6100709506085045,19.96769547325103,1.6094417122175109,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,82,1.6094445316415085,19.985390946502058,1.6094442246095189,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,83,1.6094436976784154,19.941358024691358,1.6094387657237503,20.010185185185186,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,84,1.60944135791377,20.066666666666666,1.6094432731844344,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,85,1.609444745465329,19.995267489711935,1.6094382573973458,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,86,1.6094430539482518,20.0,1.6094474859957426,19.974074074074075,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,87,1.6094431932348954,20.03261316872428,1.6094392065731984,20.026851851851852,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,88,1.6094430308592946,20.015637860082304,1.6094379222617958,20.05648148148148,False
RedNeuronalSimple,exp_2,0.0005,500,2048,26,20.05648148148148,89,1.6094441441485756,19.991255144032923,1.6094417706975397,20.05648148148148,False
