modelo,experimento,learning_rate,epochs_total,batch_size,mejor_epoch,mejor_val_accuracy,epoca,train_loss,train_accuracy,val_loss,val_accuracy,es_mejor_modelo
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,19,1.0658750561663979,53.657201646090535,1.1439477880046052,50.233333333333334,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,20,1.0614300680160522,53.81522633744856,1.1459807224993437,50.31574074074074,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,21,1.057603978357817,54.01234567901235,1.150824544564733,50.21111111111111,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,22,1.0538890173560695,54.196399176954735,1.151655230882033,50.157407407407405,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,23,1.049684495047519,54.37222222222222,1.1491488173322857,50.19074074074074,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,24,1.045951645876232,54.638271604938275,1.1564933803846251,50.105555555555554,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,25,1.042025623823467,54.754732510288065,1.1548700040241457,50.15277777777778,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,26,1.038059105371174,54.98456790123457,1.1633248351654917,50.125,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,27,1.0340186211937352,55.18230452674897,1.164746401444921,50.15462962962963,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,28,1.0305967335951955,55.35658436213992,1.1653866430498518,50.1712962962963,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,29,1.0266651432137741,55.571296296296296,1.1671144579941373,49.987037037037034,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,30,1.0227670911738747,55.74022633744856,1.1722349918113564,50.00648148148148,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,31,1.018923999133863,55.91975308641975,1.1748249980638612,49.94444444444444,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,32,1.0149979764536807,56.053703703703704,1.1729268892756048,50.01759259259259,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,33,1.011296115799954,56.278909465020575,1.182812605264052,49.86296296296296,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,34,1.0076939167474446,56.446399176954735,1.1826700556952998,49.962037037037035,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,35,1.0041159479241621,56.60720164609054,1.1835489542979114,49.90925925925926,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,36,1.0008375799028497,56.80504115226338,1.1872949397788857,49.785185185185185,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,37,0.99695770376607,56.97067901234568,1.1916739805689398,49.81574074074074,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,38,0.9930399337567781,57.16028806584362,1.1917659966450818,49.849074074074075,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,39,0.9892401320055911,57.35606995884773,1.2002744224836241,49.726851851851855,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,40,0.9856137408708271,57.532098765432096,1.2075864436491481,49.78148148148148,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,41,0.9823035302915071,57.70617283950617,1.2069157654384397,49.71666666666667,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,42,0.9783918025619105,57.88672839506173,1.2084043655755385,49.80185185185185,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,43,0.9758894187525698,58.01563786008231,1.218534935195491,49.71018518518518,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,44,0.9713183726762471,58.21522633744856,1.2207673450685896,49.67685185185185,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,45,0.968094626978824,58.3477366255144,1.2267046177162315,49.63981481481481,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,46,0.96511642430958,58.48868312757202,1.2337605975708872,49.612037037037034,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,47,0.9612796319158454,58.7227366255144,1.2309346086574051,49.513888888888886,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,48,0.9569899024461445,58.89681069958848,1.2362322942265924,49.528703703703705,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,49,0.9543017037291276,59.047942386831274,1.237096514341966,49.525925925925925,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,50,0.951114777765776,59.21111111111111,1.2472816750688374,49.53148148148148,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,51,0.946933926532143,59.419650205761315,1.249949572221288,49.449074074074076,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,52,0.9434542760096098,59.55421810699588,1.2601073170607944,49.41203703703704,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,53,0.9406751899970205,59.69094650205761,1.2630979947324068,49.41203703703704,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,54,0.9372872235900478,59.84372427983539,1.2673674372007262,49.33611111111111,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,55,0.933561152784448,60.01635802469136,1.2654061384920805,49.24351851851852,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,56,0.9309089695779901,60.14876543209876,1.2770740198639203,49.291666666666664,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,57,0.9264458392795764,60.36604938271605,1.2868002878045135,49.233333333333334,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,58,0.9237577965385035,60.458539094650206,1.2908980554004885,49.20740740740741,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,59,0.9199440360069275,60.638991769547324,1.293560007833085,49.17037037037037,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,60,0.9169851156284935,60.78878600823045,1.3004927027900264,49.23518518518519,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,61,0.9131141060277035,61.01008230452675,1.3080500229349676,49.11388888888889,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,62,0.911177058847327,61.10267489711934,1.312907099723816,49.175,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,63,0.9078248407966212,61.218106995884774,1.3192640475507051,49.01203703703704,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,64,0.9044503378868103,61.358744855967075,1.3166745406276774,49.037962962962965,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,65,0.9012631068731609,61.559362139917695,1.327719342033818,48.94074074074074,False
RedNeuronalAvanzada,exp_2,0.0005,500,2048,16,50.35,66,0.8973609167651126,61.73446502057613,1.3381246125923012,49.02962962962963,False
